path,inflation_instability,output_instability,stress,mean_rate
1003,0.9684805764038079,1.264500156059662,0.020696089310731365,1.6964285714285714
463,0.9728019466001454,1.0332323362881055,0.02069614689690409,1.7678571428571428
275,0.9747409030114997,1.2156056547898961,0.025217864569543634,2.125
308,0.9766180045878335,1.4688610203591455,0.020482275284677946,1.5535714285714286
1942,0.9781883897275554,2.2441662418685695,0.060429865786382174,2.5892857142857144
1340,0.9827422526483721,1.5618738345122767,0.024357053323301476,1.9821428571428572
1409,0.9855055429593638,1.1902670670192932,0.020482275284677946,1.7321428571428572
58,0.9868715247121911,1.5396256721682007,0.020817527830071937,1.6607142857142858
514,0.9899093826231733,1.0139917999866626,0.020482275284677946,1.6964285714285714
1927,0.9901346930016038,1.3973493542326092,0.02314977125563415,1.7678571428571428
1172,0.990452833338701,1.0175829566448074,0.021792533247692928,1.8035714285714286
642,0.9908088348034174,1.5920250165914884,0.021796396367442076,1.8571428571428572
1446,0.9929401503704173,1.8657458946632561,0.020696080212046802,1.6964285714285714
273,0.9962755517842381,1.6465606143479663,0.024238455811936586,1.875
1591,0.997178860427879,1.4437803454094278,0.024598087735762972,1.875
1064,0.9973943628949888,1.0566602964349598,0.020482275284677946,1.6607142857142858
523,0.9990602884263093,1.2563800719791778,0.02435707217845699,1.9821428571428572
1803,0.9997201305352317,1.355359041978586,0.02165151652605309,1.625
1190,1.003237822615003,1.6949173967301396,0.03542232000083924,2.375
1491,1.0056150918975544,0.9586129379521583,0.020482275284677946,1.5535714285714286
1466,1.007436764564013,1.5283791789760195,0.021872750909356004,1.7678571428571428
1637,1.0084983462515196,1.7951161356967853,0.02191385088962144,1.8392857142857142
474,1.0100240040395156,1.3479478498925628,0.020482275284677946,1.5178571428571428
646,1.0102892830692358,2.042816023740913,0.04642422550180351,2.517857142857143
1866,1.0113025536868976,1.4321406549479758,0.020482275284677946,1.625
281,1.0121282165679488,1.842525875096861,0.021796365836134167,1.8214285714285714
380,1.0122729698787554,0.9692481535923849,0.020482275284677946,1.6607142857142858
1182,1.0122763129120893,0.9877272812371163,0.020482275284677946,1.625
727,1.012700207355751,2.1295718649758446,0.027183175907330492,1.9107142857142858
1224,1.015167199263833,1.7368940325489233,0.020482275284677946,1.6785714285714286
992,1.015617648772638,3.4657598442578204,0.17112232238974517,3.517857142857143
1752,1.016513296712493,1.5191557591441527,0.02050561284630725,1.8035714285714286
594,1.0188487413281524,1.4476868257002555,0.020482275284677946,1.4821428571428572
238,1.0196770490132352,2.468613676169957,0.03790266158482976,2.267857142857143
486,1.0198156733688744,2.224599683869751,0.030245635968977766,1.9821428571428572
536,1.0201047676128963,2.226794748202864,0.040320135478931235,2.4464285714285716
1844,1.0218377347473797,1.1520056495127675,0.020696117307901447,1.6964285714285714
945,1.0238617811340065,1.8179725636240867,0.037901841851049306,2.3035714285714284
1344,1.0260369942231327,1.1553135125750558,0.020482275284677946,1.5892857142857142
1012,1.0265160518796563,1.7269637781661153,0.021651647273774183,1.6607142857142858
1675,1.0279614665754309,2.6817552462737093,0.11163249378636161,2.982142857142857
994,1.030860307705853,1.2214757189957401,0.020482275284677946,1.5535714285714286
1225,1.0312256059229967,0.9369464519446691,0.02069616737750311,1.6607142857142858
1782,1.0322979109327433,4.2828646968795985,0.20093513401145655,3.4464285714285716
1284,1.035356605482738,1.438083293742554,0.02069601878371697,1.875
685,1.0372950411978246,1.631819786722514,0.020695920440703286,1.6607142857142858
1123,1.0405564550741777,1.4142092323892386,0.020482275284677946,1.6964285714285714
725,1.040996730887767,2.5067451392760134,0.040320320318729105,2.482142857142857
189,1.0434810344220693,1.9125816481429325,0.02581806564049941,1.8571428571428572
1148,1.044041100390094,1.5840989439352042,0.024597831424686228,1.7321428571428572
1579,1.0445531685418863,2.5008907439078234,0.046068269711410786,2.5535714285714284
254,1.0446227317718788,1.397730616541863,0.02179252611354644,1.7321428571428572
1881,1.045680077407332,1.9169376316156252,0.024193844449588383,1.9464285714285714
1360,1.0460625962588221,2.7464885560977788,0.0991897350487807,3.267857142857143
432,1.0466000244333686,1.746549145914704,0.028497787422282872,1.9464285714285714
1582,1.0483907970241848,1.1713093750249133,0.020482275284677946,1.6964285714285714
367,1.0491440568374513,1.49478264675299,0.02107154337426728,1.8214285714285714
1863,1.049588285241,1.7512504879259956,0.02947755367760604,2.0535714285714284
65,1.052325372016509,1.5544255417818318,0.021865408676215274,1.6964285714285714
948,1.0532746495436751,1.7124882378260704,0.03002935821938222,2.0892857142857144
180,1.0549618660956699,1.6032324876915964,0.026215750049985984,1.9821428571428572
1830,1.0563662319473945,1.5628029424527854,0.024318876738086862,1.9464285714285714
793,1.0595876370142459,2.6753171523104227,0.060926238470256605,3.017857142857143
400,1.0620654969410572,1.69470479961986,0.02348520910583006,2.0
1295,1.0636457383676872,2.1064995989804918,0.030311759435068177,2.1785714285714284
286,1.06679360409688,1.3616909315060708,0.020482275284677946,1.4464285714285714
491,1.0668526633475897,1.7306711820636533,0.023903180382186785,2.0357142857142856
982,1.066919424585141,1.4163210135478268,0.020482275284677946,1.4821428571428572
59,1.067204311210612,1.2885009761537056,0.020482275284677946,1.4464285714285714
1114,1.0708134739194561,1.53124018664896,0.023069318212066404,1.8392857142857142
93,1.0727552081749232,1.232899311424107,0.02069602256589176,1.6607142857142858
1285,1.0729503891924292,2.0331842167713656,0.03327729766125505,2.1964285714285716
708,1.0731225579822627,1.8226633555356209,0.027263348800785202,2.017857142857143
1339,1.0748453820542938,1.3063413357831477,0.020482275284677946,1.625
1728,1.075041254343845,1.316723432238242,0.023190580219235403,1.875
919,1.0762710766880272,2.0617282290411945,0.02938986542258986,2.0892857142857144
711,1.077128496869679,1.6339221039153713,0.020482275284677946,1.4821428571428572
1,1.0785108552345117,2.999467725320289,0.07597961271854034,3.267857142857143
665,1.0793526021651,1.3659539796054894,0.021792551785710518,1.7321428571428572
465,1.0795999115136277,1.5329146901129271,0.020603668318407996,1.7678571428571428
318,1.0803038786997292,1.8152097442866757,0.024597846933755323,2.017857142857143
1649,1.0805043072997622,1.6647062183369385,0.02613517680073453,1.8035714285714286
1798,1.0807903809432802,1.7379837548896662,0.02564553790227439,1.8392857142857142
836,1.0824788332864954,1.4521999681286493,0.021792386642082523,1.5892857142857142
1503,1.0829454216277616,1.326485362671117,0.021914000901959985,1.7321428571428572
1080,1.0832013132398641,1.9479028299199197,0.028850595213637746,1.8392857142857142
1485,1.0833193560078598,1.8960369291858128,0.02296161257821297,1.625
1744,1.0836355675802136,1.173837782158181,0.022961672576536474,1.8392857142857142
1489,1.0839671631059993,1.5374345343948086,0.020482275284677946,1.4107142857142858
290,1.0854503114399598,3.222170439274964,0.09108562228413036,3.0535714285714284
985,1.0866146212958898,1.7978761263846372,0.020482275284677946,1.6428571428571428
974,1.088478113346016,2.137140662153253,0.025593995448088925,2.0357142857142856
984,1.0907275754389303,1.529400326079515,0.020603710043740255,1.5892857142857142
837,1.0914335272074023,1.546995919513879,0.020562676453424227,1.7321428571428572
1654,1.092446637819151,1.7184236117327123,0.020482275284677946,1.6607142857142858
1630,1.0931382011733217,1.4320507674569938,0.020482275284677946,1.5178571428571428
1843,1.0932873697087138,1.5621048840687983,0.02994829499529207,1.9821428571428572
1786,1.0938888611285669,2.444607926766823,0.03756143822512474,2.3214285714285716
47,1.0951342834790763,1.4342931034358755,0.02186537446660295,1.6607142857142858
1212,1.0953310105976468,1.393755978809084,0.020482275284677946,1.4464285714285714
1058,1.096044168325681,1.6297362391863164,0.020482275284677946,1.5178571428571428
658,1.0981291093369658,1.0277232339416116,0.020482275284677946,1.625
1583,1.0986369347368425,3.0982761210110485,0.0836560663171679,2.6964285714285716
783,1.102396496941089,1.5758147311223916,0.02459768136120026,1.6964285714285714
639,1.1051303475901488,1.4191731962056358,0.021792355902842425,1.6964285714285714
951,1.1077848235058696,1.6285872200998643,0.020695993005172504,1.5535714285714286
1330,1.1089398686553955,2.1781415058757907,0.020482275284677946,1.5357142857142858
1877,1.1097751913790104,1.1825693613634225,0.020482275284677946,1.5535714285714286
1925,1.1115089139297079,2.140985108616201,0.027263502113181133,1.875
104,1.1120860012097744,1.658339103543121,0.020482275284677946,1.4464285714285714
1784,1.1125397640942682,1.4573973151775972,0.020482275284677946,1.5892857142857142
291,1.1141746867716755,1.052243028232751,0.020482275284677946,1.5892857142857142
9,1.1155003425961945,2.2843565873484946,0.030576085028150977,1.9821428571428572
1869,1.119761680277918,1.242188547955851,0.020482275284677946,1.5535714285714286
1835,1.1203525786308905,2.3283456916017164,0.036755948379445895,2.3214285714285716
1723,1.1206980049952822,1.8282816888442572,0.020482275284677946,1.2678571428571428
1476,1.1208214128033498,2.291661500941968,0.03341416411676417,2.017857142857143
844,1.1221753447304852,1.8300119223399687,0.024170298388674634,1.8392857142857142
1535,1.122338925703216,1.9132466966017088,0.027114222232260655,2.0357142857142856
450,1.1226204720778437,1.9060285753553428,0.020482275284677946,1.4821428571428572
317,1.1234278424617044,1.2395058223630189,0.020482275284677946,1.5892857142857142
251,1.1241198707019022,1.7796162076971993,0.02179240958000264,1.6607142857142858
1288,1.1245606523355232,1.6290502900597696,0.021865460547851993,1.6964285714285714
624,1.1247070524233729,1.5782533136711079,0.020482275284677946,1.4107142857142858
758,1.125602219176301,1.1914229116683774,0.020482275284677946,1.5892857142857142
1671,1.126637194033668,1.4740909700315927,0.026960570839217587,1.875
767,1.1267382999238633,1.606447720271373,0.020482275284677946,1.5357142857142858
1812,1.1268734450186455,2.014761577749351,0.021071584430858256,1.6785714285714286
347,1.12719065253334,1.2534111692514955,0.020696062191732992,1.6607142857142858
829,1.1275436720612781,2.518703821056096,0.0363215000169111,2.1607142857142856
894,1.1283156051387224,1.597412195867262,0.0218654224241128,1.7678571428571428
1548,1.1294631207650592,1.5843402703277836,0.02069609184047733,1.5892857142857142
1221,1.1305823429576392,2.0867726878071244,0.025645675500016434,1.7678571428571428
922,1.1310792529632991,1.1400004555015133,0.020482275284677946,1.5535714285714286
598,1.1347709468222744,1.281886031174433,0.020482275284677946,1.4464285714285714
991,1.1351350471684747,1.3974037591465838,0.02179237689618486,1.7678571428571428
337,1.13552942993403,1.901192130233966,0.020482275284677946,1.5892857142857142
1364,1.1370669829668325,1.2089850619528169,0.020482275284677946,1.6964285714285714
1959,1.1376705991409886,1.9758874571118568,0.020482275284677946,1.6071428571428572
784,1.1394820851639746,2.0312323798837593,0.025818087663126314,1.75
587,1.1417674567100606,2.091868957891429,0.024238548597091257,1.875
1543,1.1435678043725523,1.1370499719430966,0.020482275284677946,1.4821428571428572
890,1.1475562514441082,1.738610782699549,0.0217924561447827,1.5892857142857142
1107,1.1489326993064957,1.5482652641110426,0.020696198953838778,1.625
257,1.1493070994520926,1.3507202239259775,0.020482275284677946,1.4464285714285714
902,1.1522351171791505,2.057834253117224,0.037003464062743185,2.3392857142857144
388,1.1524729561359057,1.4337241128190152,0.020482275284677946,1.4107142857142858
1577,1.1534717803327523,2.1828418420396583,0.03259506417372085,2.125
1585,1.1546892979194574,2.1253589981033474,0.026135134295871762,1.8035714285714286
13,1.1547224575515673,1.5387201982268424,0.020482275284677946,1.5892857142857142
543,1.154851272751062,1.4671330580801587,0.020482275284677946,1.5178571428571428
637,1.1551982645203727,2.285926533408495,0.033414158470215644,1.9821428571428572
234,1.1556651239902878,1.3707233806509744,0.020482275284677946,1.4107142857142858
1219,1.156971123831365,1.5974218305739691,0.020696040463644923,1.7678571428571428
1430,1.158597645547656,2.1119105016865887,0.020696142855149258,1.4464285714285714
1131,1.1597794134645418,2.0898568280563232,0.02263020501114326,1.7678571428571428
51,1.1599378909775366,2.120384344664487,0.031696485301809726,2.0535714285714284
1091,1.1612867888822456,1.7055150863168327,0.020482275284677946,1.625
1070,1.1627017059279061,2.6532568940819408,0.04023081458422578,2.392857142857143
772,1.1628131374634436,1.5488748255794185,0.020482275284677946,1.375
112,1.1629755834256252,1.8263516196104317,0.024238452266364327,1.6607142857142858
1533,1.1631629943571553,1.3611811159280442,0.020482275284677946,1.4464285714285714
1486,1.163503893254352,1.8797742534495487,0.027122967074881352,1.8571428571428572
891,1.1645060040714963,1.7333637997480404,0.020482275284677946,1.4107142857142858
89,1.1645765284276461,2.219240213775151,0.024476518538232864,1.6607142857142858
1067,1.16458463385759,1.2049949360398746,0.020482275284677946,1.5892857142857142
1079,1.1656569157119703,1.6034738240897113,0.02447643783947672,1.6964285714285714
1179,1.169306750476917,1.2870554096589804,0.020482275284677946,1.375
1716,1.1699957982381364,1.6114990015503572,0.020482275284677946,1.4821428571428572
178,1.1715631146785166,2.2319002866899913,0.031486946497142176,2.0357142857142856
126,1.171915528791404,1.790679631744481,0.020482275284677946,1.5
1065,1.1735432411205462,1.2079714731627735,0.020482275284677946,1.4821428571428572
827,1.1739099408659746,2.2637449601291904,0.027983248433956415,1.9107142857142858
1944,1.1743943440477589,1.4650592068677326,0.020482275284677946,1.4107142857142858
583,1.1744087335240758,2.0252707012764586,0.042628825530938,2.267857142857143
1791,1.1762647522665393,2.0107565508285195,0.03169640625518293,2.017857142857143
623,1.1768451216645506,2.1856857321740986,0.02318045788741898,1.6964285714285714
1931,1.178338144961573,1.7872013199792598,0.021913695220383757,1.7321428571428572
754,1.1785517238963201,1.3542133302975692,0.02306917245503385,1.6607142857142858
1521,1.1807985875088742,1.4516933167386497,0.020482275284677946,1.4821428571428572
1230,1.1816223007511946,2.206386110314947,0.03049473517096584,2.0357142857142856
866,1.181784831164202,2.0427445476886947,0.03700319641772704,2.1964285714285716
1646,1.1819007631898844,1.5061294700684393,0.020482275284677946,1.5535714285714286
883,1.1821168091018306,1.419573201984297,0.020482275284677946,1.5535714285714286
45,1.182362289337248,1.8124887320616254,0.0212072542629293,1.5714285714285714
1208,1.1840785351321763,1.628110126787978,0.023069306345190388,1.6607142857142858
1269,1.184967316481985,1.2376023241549965,0.020696116360833197,1.5535714285714286
901,1.1865880365980557,1.5159652315003567,0.020482275284677946,1.4107142857142858
1642,1.1884099485989652,1.781119068609959,0.020482275284677946,1.4464285714285714
1408,1.188869612645578,1.870158912152571,0.02228979251128062,1.9285714285714286
1636,1.189870434812774,1.6175632625499938,0.020482275284677946,1.4107142857142858
1845,1.1898846976334314,1.2417741827054516,0.020482275284677946,1.4821428571428572
603,1.1899778019512168,1.928336014674004,0.02885065265005886,2.0892857142857144
1127,1.1909018616616185,1.183812282573847,0.020482275284677946,1.5178571428571428
1912,1.1911765580522433,2.088887001715011,0.025950606134944855,1.8928571428571428
1137,1.19247842250899,1.0758671836540794,0.020482275284677946,1.5892857142857142
440,1.1955927712485375,1.8710222599021173,0.02613526107019535,1.7321428571428572
1327,1.1963576395299378,1.2890217516714868,0.020482275284677946,1.4464285714285714
1805,1.1997508312162777,1.2533639114002366,0.020482275284677946,1.4107142857142858
1379,1.2007830538057473,2.160600202086704,0.02203219148645714,1.5714285714285714
1970,1.204824548225874,1.1545581701332293,0.020482275284677946,1.4464285714285714
1911,1.206091089113716,2.0833833572318547,0.028464966118079298,1.9642857142857142
673,1.2066627622146022,1.4155060792792207,0.020482275284677946,1.5535714285714286
1470,1.2077437651060898,1.7644501929089307,0.031145138478349432,2.125
532,1.20781947515166,1.4799114269141602,0.020482275284677946,1.5178571428571428
1097,1.2114051404745996,1.570170239237594,0.020482275284677946,1.4464285714285714
782,1.2144951055525042,2.2423186470565803,0.02994839909877993,1.9821428571428572
1460,1.2171905370918539,1.5655530734737138,0.020482275284677946,1.5535714285714286
1819,1.22335725047334,1.511010482373984,0.020482275284677946,1.4464285714285714
151,1.2240198221700986,1.4376680212247581,0.020482275284677946,1.4107142857142858
412,1.227048267189314,1.673158007492617,0.020482275284677946,1.4107142857142858
1818,1.2296092297072838,2.070052748657455,0.020482275284677946,1.4642857142857142
1192,1.229933691682933,1.8786101453140087,0.02849800010297177,1.9107142857142858
756,1.2306192344600093,1.5209763575187074,0.021792624345404108,1.5178571428571428
1291,1.2317974688844364,1.8614000396908075,0.022757242564812707,1.75
928,1.2317976813397913,1.7052928404530945,0.02069601298917033,1.5892857142857142
361,1.2321284275447608,1.3959285312573548,0.020482275284677946,1.5178571428571428
1185,1.2324587589661655,2.2242868125463575,0.031963381031824147,1.9464285714285714
1125,1.232935031559634,1.7203193252901456,0.02060363876456052,1.625
1893,1.2359298816019697,1.52059225898422,0.0244762569855676,1.7321428571428572
760,1.2374583788641318,1.7501863493167056,0.020482275284677946,1.4821428571428572
1708,1.2379154824448262,2.006649880652679,0.024227217206915015,1.8214285714285714
1833,1.240020496805655,1.8378428832875107,0.020482275284677946,1.6071428571428572
76,1.243345852232438,2.0568754114553154,0.0269606237126543,1.8392857142857142
466,1.2448955772842751,1.6723669082115367,0.020482275284677946,1.5535714285714286
1085,1.2494605389347615,1.3491294580235094,0.020482275284677946,1.4464285714285714
1838,1.2512635645548442,1.346022129061874,0.020482275284677946,1.375
876,1.251743840709906,1.5777725122050787,0.020482275284677946,1.4821428571428572
1622,1.2525613012838785,2.1154320414613568,0.020952569831944007,1.7142857142857142
1940,1.252715637900666,2.3206267422443045,0.027939509984132527,1.9464285714285714
96,1.2541403763537378,1.6376365246519486,0.020696043972416513,1.4464285714285714
1083,1.254328783368969,1.9658120329788402,0.021651333280200427,1.5178571428571428
1855,1.2552354594700637,2.0529407209334574,0.028497851099318607,1.7678571428571428
1511,1.2572960733478187,1.5098682696039756,0.020482275284677946,1.4821428571428572
354,1.2586631084634499,2.1311996329190483,0.022289694462587148,1.6785714285714286
314,1.2594665336974817,1.8011932108379358,0.020482275284677946,1.5892857142857142
1035,1.2596057895093293,2.2021509066704414,0.027420265188885844,1.8571428571428572
946,1.262233550576101,1.8112741809786648,0.025817758147614743,2.0357142857142856
1264,1.2624361946740645,2.6208889167892497,0.03374351004909613,2.0714285714285716
362,1.2626893399185204,1.887061515994581,0.0217924003208046,1.4821428571428572
147,1.2628827843079113,1.3044543546184577,0.020482275284677946,1.3035714285714286
968,1.2644287626840298,1.7350491351439299,0.020482275284677946,1.625
1044,1.2649452968225507,1.7907107302205334,0.020482275284677946,1.3035714285714286
840,1.2652431037305722,1.914163618637382,0.03016505459840572,2.017857142857143
1391,1.265990989667651,1.7075041882184923,0.020482275284677946,1.5892857142857142
295,1.266056871051597,2.1741830836807416,0.03439311537480491,2.125
1275,1.2685953510089403,2.022700806184275,0.020482275284677946,1.2321428571428572
1338,1.2691585623519668,2.119203645149049,0.026404026349420365,1.9464285714285714
1806,1.2694167095625144,2.02949022726786,0.022414508201869413,1.6428571428571428
1272,1.2702246403925652,1.496036966650407,0.021792551250898975,1.5892857142857142
1588,1.2713324703332447,2.687997149239683,0.03595803817695383,2.2857142857142856
1385,1.273149914754062,1.9231244851029254,0.023003735756078315,1.7142857142857142
98,1.2752705348225857,2.185305537295778,0.020482275284677946,1.5
1316,1.2755106892633323,2.0663126004655887,0.020482275284677946,1.4642857142857142
586,1.2774309022843926,2.2209441581514553,0.03327299955317452,2.0
1410,1.277994283922288,1.163332662907972,0.020482275284677946,1.4464285714285714
1616,1.2783431133680394,1.4332300705676257,0.020482275284677946,1.5535714285714286
348,1.2784593102608133,1.7355042779611045,0.020603589117244983,1.5535714285714286
1419,1.2785478147942553,2.4514639164362486,0.037003350597524506,2.232142857142857
1883,1.2793471194610042,1.8922863043812486,0.020482275284677946,1.2678571428571428
1567,1.2816926303882399,2.3852521798828654,0.025576742209963574,1.7678571428571428
1451,1.2841625982783005,2.1090687962365333,0.025228557794306154,1.8571428571428572
1946,1.2851694830181484,2.5193072265096705,0.020603613542547076,1.4821428571428572
821,1.2861124003762563,3.3825541116023987,0.1153708691807045,2.875
1860,1.289618524883657,2.5700722538123033,0.04692760143039007,2.6607142857142856
1802,1.2923468087740346,2.1749034019282525,0.023756601310073164,1.6071428571428572
280,1.2924141868274288,1.3758884507671036,0.020482275284677946,1.4107142857142858
1776,1.2971131148937902,2.143098515824383,0.028850826773670027,1.9107142857142858
569,1.2979466862294573,2.2564902066780768,0.02885068872149943,1.7678571428571428
1604,1.299481850020816,3.3001036964255515,0.04032486158285163,2.1785714285714284
987,1.3006515434812793,3.036091337308622,0.0836587467150994,2.5535714285714284
120,1.300821488167306,1.3413915476683416,0.02179262957149028,1.6607142857142858
1948,1.3016732710383223,1.9591210104784569,0.020482275284677946,1.375
153,1.3018703830943765,1.446635355723615,0.021792386609085224,1.8035714285714286
576,1.3033372255518987,1.493615127865648,0.020696124455007472,1.5892857142857142
570,1.304935644474175,2.3228196796600917,0.024345635045111506,1.6071428571428572
1566,1.3110217980366554,1.4800946664058428,0.021792519688530042,1.5178571428571428
721,1.3120454709556535,1.5162532810235558,0.028578308662706352,2.017857142857143
593,1.3123620424519329,2.075669896812741,0.030165386413555907,1.875
542,1.3144044699256443,2.6003759370651154,0.04262843814339086,2.232142857142857
1596,1.3148000283719041,2.0947398694392256,0.03268167301632023,2.017857142857143
1868,1.3173433768517386,1.912576821203198,0.020482275284677946,1.3392857142857142
967,1.3178930864210836,2.1034740740273783,0.021792547199765606,1.625
1650,1.3180262949901322,1.6114137259000414,0.020482275284677946,1.4464285714285714
106,1.3186038918722731,2.2779179300831243,0.024556659401974174,1.6607142857142858
1245,1.3195083491058535,2.160634378942334,0.021792335014192053,1.5178571428571428
1575,1.3200424365239847,2.1395612753050273,0.02556434774183511,1.7142857142857142
1418,1.3201428369886596,1.9531923335936174,0.020696113035767905,1.375
700,1.3210515465761437,1.637926342989177,0.020482275284677946,1.375
682,1.3216802244985522,1.6766198214531085,0.020482275284677946,1.375
620,1.3218894626745081,1.9737727282292616,0.030188897193103602,1.9642857142857142
479,1.322165451962776,1.605307780339964,0.020482275284677946,1.3392857142857142
1367,1.3225197711428525,1.94938417959575,0.022414533322129053,1.6071428571428572
1478,1.3260057020069522,2.3694715108689466,0.03341358532959476,2.017857142857143
1120,1.32614481179355,1.5256908315597153,0.020482275284677946,1.3392857142857142
517,1.326237222589417,2.4584611729674632,0.04642306679896558,2.375
1652,1.3271721253598965,1.5965030933707172,0.023069405133523072,1.5892857142857142
1499,1.327860856434681,1.782014250180175,0.020482275284677946,1.4285714285714286
1462,1.3293187996123552,2.1050198284787256,0.020482275284677946,1.4285714285714286
1842,1.3299235614848106,2.1965244094521155,0.03893046313714492,2.4107142857142856
1801,1.3305398491798548,1.9984363173623547,0.02228995028886069,1.6785714285714286
854,1.3333588087267236,2.0187066204143314,0.023190635916420347,1.6964285714285714
1565,1.3353971715988666,1.86682731264708,0.020562629118276523,1.5178571428571428
531,1.3356595431554188,1.605303961101801,0.020482275284677946,1.375
69,1.3361367010406162,2.2203490312062177,0.02179241921501197,1.4821428571428572
957,1.3367788754616343,1.4684841118706549,0.021792439614773177,1.625
732,1.3383227953309802,1.8749618824233107,0.0262156157056345,1.9107142857142858
241,1.3385564075002678,2.1590009388932137,0.02060362387611283,1.4464285714285714
437,1.338620827762294,2.5642095569803436,0.03037158706273626,1.9285714285714286
986,1.3402501126405415,2.1323268045251247,0.02677879165499329,1.8928571428571428
1251,1.3417674818240815,1.9436557537267187,0.020696200082280007,1.375
73,1.3421451308655024,3.390670382378969,0.07026800641658203,2.8035714285714284
1816,1.343923045268872,2.2816014421744635,0.02522862362528424,1.75
125,1.3448058851306426,2.611761895438131,0.02742049101466788,1.7857142857142858
102,1.3458737374230563,1.4815490975332681,0.020482275284677946,1.5535714285714286
907,1.3502091007764543,1.6283948831408233,0.020482275284677946,1.3392857142857142
864,1.3510892883214811,2.1084195498918152,0.020482275284677946,1.3571428571428572
493,1.3536527212510472,1.9364434245322786,0.022290141558006946,1.6071428571428572
610,1.3539900928979025,1.5654562842305353,0.020482275284677946,1.5178571428571428
1886,1.3560230535147082,2.1617261669283963,0.022414646584028426,1.5714285714285714
1274,1.3561885040361894,1.792859809475162,0.020482275284677946,1.3035714285714286
1851,1.3618933658982406,1.6878172065240584,0.023069412277328803,1.5535714285714286
225,1.3632706011502644,3.379907343786738,0.1204590278665356,2.9464285714285716
1796,1.364112312276191,1.9434803317378824,0.02241455448240631,1.5357142857142858
1934,1.3641394880479212,2.185701628401177,0.024476413719799885,1.625
1897,1.365610202085782,2.0208736606055453,0.026960746642856782,1.7678571428571428
1390,1.3658632950091745,1.7847446618892724,0.02069604664882655,1.5535714285714286
1313,1.366455261264422,1.9581724001798866,0.020482275284677946,1.4285714285714286
1345,1.3699300262752698,2.194719660222662,0.02440013506018469,1.7142857142857142
1523,1.3725879595140136,1.9948022089300772,0.020482275284677946,1.3392857142857142
1783,1.374032479574477,2.096569124288967,0.02581783889216819,1.6428571428571428
103,1.3754292247416684,1.6112305006342487,0.02447627109411018,1.7678571428571428
1640,1.3755013747607359,1.518827001779616,0.020482275284677946,1.3392857142857142
1727,1.375706910250073,1.6061964121776195,0.020482275284677946,1.375
1255,1.3769357231467114,2.0695948244387212,0.020482275284677946,1.375
1755,1.3801752222383117,2.1945710245252736,0.020696227630624984,1.2678571428571428
1322,1.3808826088698918,1.7414487641856464,0.020482275284677946,1.3214285714285714
457,1.3809980176639252,1.7866943295946,0.020817351457058385,1.5535714285714286
1207,1.3814070590838112,2.324735577470863,0.020603579150026852,1.4821428571428572
190,1.3817560973572334,1.4839264220532395,0.020696235618900154,1.4464285714285714
1632,1.3823232413500621,1.5540355195713027,0.020482275284677946,1.3035714285714286
1635,1.3824141995162575,2.061449347250801,0.023014891510217197,1.6785714285714286
1448,1.3825634473002628,1.6392446787028367,0.020482275284677946,1.375
1853,1.3848980592444213,1.7358834334655142,0.023190814302686213,1.6964285714285714
736,1.385044728535705,1.4227942038897308,0.020482275284677946,1.3392857142857142
111,1.3869755035789297,2.3774462427370877,0.02186539777448669,1.4821428571428572
1293,1.389813515270169,2.9149031268620758,0.0518398551789596,2.25
1936,1.3901612960456216,2.49919734513311,0.033494325321879334,1.9464285714285714
1773,1.391806180369767,1.6116128945017376,0.02069621186871327,1.4107142857142858
1765,1.393895285901336,2.144071054441717,0.025228782846204882,1.6785714285714286
321,1.3946454824950405,2.0238565407545126,0.020696078027164787,1.3035714285714286
896,1.396655922093781,1.7555340575950795,0.020482275284677946,1.4107142857142858
1089,1.3973639041994343,2.119737707994001,0.02375667642128672,1.7142857142857142
1581,1.4000285318265846,1.6938413516741513,0.020482275284677946,1.3035714285714286
719,1.402468632149152,2.129960788810244,0.020482275284677946,1.5178571428571428
1823,1.4026288256450394,2.4342768609287426,0.02866522266152937,1.8392857142857142
331,1.4046922905913886,2.129570935966334,0.02081760212967864,1.5178571428571428
258,1.4047917537979013,1.8471143176038007,0.021865246214868364,1.5892857142857142
1096,1.4069193692417414,2.8279344389530596,0.08365895181919625,2.625
1617,1.4075577550443523,1.9353756204782,0.021792591300726,1.4821428571428572
923,1.4087377074635348,2.592258734127134,0.031015873995593815,1.9464285714285714
572,1.409368717608581,2.0519891243752175,0.020482275284677946,1.3928571428571428
17,1.4107012337268507,1.677293113463822,0.020482275284677946,1.3392857142857142
1539,1.4109862333479541,1.4747103361500944,0.020696182206730397,1.5178571428571428
1692,1.4141519642098628,1.989464562540017,0.020482275284677946,1.25
1916,1.415691455463393,2.0421079945766287,0.02191374339444397,1.625
115,1.4168096384637143,1.4219206249451635,0.02069607306819546,1.5892857142857142
1742,1.4170767759705185,2.3113446753090074,0.02069610486000079,1.4821428571428572
1233,1.4186660324515108,1.8319891289394534,0.020482275284677946,1.5357142857142858
1587,1.4196076173769134,2.5665365977679526,0.027113501387312732,1.8214285714285714
436,1.4205924348206218,3.3658201203943037,0.0749099543747411,2.732142857142857
1601,1.4207118205171212,2.0012756826278726,0.020482275284677946,1.2678571428571428
775,1.4227835639985666,1.8927156322443295,0.020482275284677946,1.3035714285714286
1353,1.4236478890528204,2.395904429232867,0.02613504944955012,1.6607142857142858
